Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q8CHT1	NGEF_MOUSE	reviewed	710	ephrin receptor binding [GO:0046875]; guanyl-nucleotide exchange factor activity [GO:0005085]
P13542	MYH8_MOUSE	reviewed	1937	actin filament binding [GO:0051015]; ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microfilament motor activity [GO:0000146]
O70468	MYPC3_MOUSE	reviewed	1270	actin binding [GO:0003779]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; myosin binding [GO:0017022]; myosin heavy chain binding [GO:0032036]; structural constituent of cytoskeleton [GO:0005200]; structural constituent of muscle [GO:0008307]
B2RXZ1	PNDC1_MOUSE	reviewed	531	3'-5'-exoribonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; poly(A)-specific ribonuclease activity [GO:0004535]; RNA binding [GO:0003723]
Q8VE10	NAA40_MOUSE	reviewed	237	H2A histone acetyltransferase activity [GO:0043998]; H4 histone acetyltransferase activity [GO:0010485]; peptide-serine-N-acetyltransferase activity [GO:1990189]
O55128	SAP18_MOUSE	reviewed	153	
Q8C1C1	SAPL1_MOUSE	reviewed	522	
Q5QD11	TAA7B_MOUSE	reviewed	358	trace-amine receptor activity [GO:0001594]
Q4KL14	TPC3L_MOUSE	reviewed	181	
Q6S5I3	S115A_MOUSE	reviewed	108	calcium ion binding [GO:0005509]; chemoattractant activity [GO:0042056]; protein self-association [GO:0043621]; transition metal ion binding [GO:0046914]
Q78KK3	S22AI_MOUSE	reviewed	406	organic anion transmembrane transporter activity [GO:0008514]; symporter activity [GO:0015293]; transmembrane transporter activity [GO:0022857]; ubiquitin protein ligase binding [GO:0031625]
P0DN90	T254B_MOUSE	reviewed	123	
Q8BVI5	STX16_MOUSE	reviewed	326	SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]; syntaxin binding [GO:0019905]
Q14B46	RTKN2_MOUSE	reviewed	604	
Q9D3G5	STX11_MOUSE	reviewed	287	SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]
Q64127	TIF1A_MOUSE	reviewed	1051	chromatin binding [GO:0003682]; estrogen response element binding [GO:0034056]; lysine-acetylated histone binding [GO:0070577]; nuclear receptor binding [GO:0016922]; p53 binding [GO:0002039]; protein kinase activity [GO:0004672]; sequence-specific DNA binding [GO:0043565]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]
Q7TM95	TIGD3_MOUSE	reviewed	470	DNA binding [GO:0003677]
Q9Z2I8	SUCB2_MOUSE	reviewed	433	ATP binding [GO:0005524]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; protein-containing complex binding [GO:0044877]; protein heterodimerization activity [GO:0046982]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; succinate-CoA ligase (GDP-forming) activity [GO:0004776]; succinate-semialdehyde dehydrogenase (NAD+) activity [GO:0004777]
Q9JMA2	TGT_MOUSE	reviewed	403	metal ion binding [GO:0046872]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; queuine tRNA-ribosyltransferase activity [GO:0008479]
Q61056	TRPC1_MOUSE	reviewed	793	cation channel activity [GO:0005261]; inositol 1,4,5 trisphosphate binding [GO:0070679]; ion channel binding [GO:0044325]; store-operated calcium channel activity [GO:0015279]
Q80XQ2	TBCD5_MOUSE	reviewed	815	AP-2 adaptor complex binding [GO:0035612]; GTPase activator activity [GO:0005096]; protein-containing complex binding [GO:0044877]; Rab GTPase binding [GO:0017137]; retromer complex binding [GO:1905394]
Q08775	RUNX2_MOUSE	reviewed	607	ATP binding [GO:0005524]; bHLH transcription factor binding [GO:0043425]; chromatin binding [GO:0003682]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; histone deacetylase binding [GO:0042826]; protein domain specific binding [GO:0019904]; repressing transcription factor binding [GO:0070491]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; transcription factor binding [GO:0008134]; transcription regulatory region DNA binding [GO:0044212]
Q9QUQ5	TRPC4_MOUSE	reviewed	974	beta-catenin binding [GO:0008013]; cadherin binding [GO:0045296]; calcium channel activity [GO:0005262]; inositol 1,4,5 trisphosphate binding [GO:0070679]; store-operated calcium channel activity [GO:0015279]
Q8R4T9	UT2_MOUSE	reviewed	930	cell adhesion molecule binding [GO:0050839]; urea transmembrane transporter activity [GO:0015204]
P70325	TBX4_MOUSE	reviewed	552	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q7TNE1	SUCHY_MOUSE	reviewed	436	succinate-hydroxymethylglutarate CoA-transferase activity [GO:0047369]
P01849	TCA_MOUSE	reviewed	138	
P06334	TCC3_MOUSE	reviewed	169	
P10711	TCEA1_MOUSE	reviewed	301	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]
O35437	TCF21_MOUSE	reviewed	179	androgen receptor binding [GO:0050681]; bHLH transcription factor binding [GO:0043425]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; E-box binding [GO:0070888]; histone deacetylase binding [GO:0042826]; protein dimerization activity [GO:0046983]
Q80U95	UBE3C_MOUSE	reviewed	1083	ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]
Q9QUL7	TRYG1_MOUSE	reviewed	311	serine-type endopeptidase activity [GO:0004252]; serine-type peptidase activity [GO:0008236]
Q6PGL7	WASC2_MOUSE	reviewed	1334	phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; phosphatidylinositol-3,4-bisphosphate binding [GO:0043325]; phosphatidylinositol-3,5-bisphosphate binding [GO:0080025]; phosphatidylinositol-3-phosphate binding [GO:0032266]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; phosphatidylinositol-4-phosphate binding [GO:0070273]; phosphatidylinositol-5-phosphate binding [GO:0010314]; retromer complex binding [GO:1905394]
P97953	VEGFC_MOUSE	reviewed	415	chemoattractant activity [GO:0042056]; growth factor activity [GO:0008083]; vascular endothelial growth factor receptor 3 binding [GO:0043185]; vascular endothelial growth factor receptor binding [GO:0005172]
O88466	ZN106_MOUSE	reviewed	1888	metal ion binding [GO:0046872]; opioid peptide activity [GO:0001515]; RNA binding [GO:0003723]; SH3 domain binding [GO:0017124]
Q5DQQ6	WFD13_MOUSE	reviewed	81	serine-type endopeptidase inhibitor activity [GO:0004867]
Q8BTE6	WFD21_MOUSE	reviewed	63	enzyme activator activity [GO:0008047]; peptidase inhibitor activity [GO:0030414]
Q8K083	ZN536_MOUSE	reviewed	1302	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; metal ion binding [GO:0046872]; retinoic acid-responsive element binding [GO:0044323]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q5SSZ7	ZNRF3_MOUSE	reviewed	913	frizzled binding [GO:0005109]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]
A2ARP1	VIP1_MOUSE	reviewed	1436	5-diphosphoinositol pentakisphosphate 3-kinase activity [GO:0102092]; ATP binding [GO:0005524]; diphosphoinositol-pentakisphosphate kinase activity [GO:0033857]; inositol-1,3,4,5,6-pentakisphosphate kinase activity [GO:0000827]; inositol heptakisphosphate kinase activity [GO:0000829]; inositol hexakisphosphate 1-kinase activity [GO:0052723]; inositol hexakisphosphate 3-kinase activity [GO:0052724]; inositol hexakisphosphate 5-kinase activity [GO:0000832]; inositol hexakisphosphate kinase activity [GO:0000828]
Q3URR7	ZSC10_MOUSE	reviewed	782	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]
Q8CE94	MOT13_MOUSE	reviewed	428	monocarboxylic acid transmembrane transporter activity [GO:0008028]; symporter activity [GO:0015293]
Q3V1L6	MTMRB_MOUSE	reviewed	700	
Q64434	PTK6_MOUSE	reviewed	451	ATP binding [GO:0005524]; identical protein binding [GO:0042802]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; protein tyrosine kinase activity [GO:0004713]; signaling receptor binding [GO:0005102]
P97358	TAF1B_MOUSE	reviewed	586	metal ion binding [GO:0046872]; RNA polymerase I core promoter sequence-specific DNA binding [GO:0001164]
Q8C092	TAF5_MOUSE	reviewed	801	DNA binding [GO:0003677]; identical protein binding [GO:0042802]; promoter-specific chromatin binding [GO:1990841]; protein dimerization activity [GO:0046983]; RNA polymerase II general transcription initiation factor activity [GO:0016251]; transcription regulatory region DNA binding [GO:0044212]
Q9CPR1	RWDD4_MOUSE	reviewed	188	
Q923U0	TM1L1_MOUSE	reviewed	474	clathrin binding [GO:0030276]; protein kinase activator activity [GO:0030295]; protein kinase binding [GO:0019901]; SH3 domain binding [GO:0017124]
Q9QVN7	TCEA2_MOUSE	reviewed	299	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]
Q91X17	UROM_MOUSE	reviewed	642	calcium ion binding [GO:0005509]; IgG binding [GO:0019864]
Q8K2Z8	UB2Q2_MOUSE	reviewed	378	ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]
P06869	UROK_MOUSE	reviewed	433	peptidase activity [GO:0008233]; serine-type endopeptidase activity [GO:0004252]
Q64705	USF2_MOUSE	reviewed	346	bHLH transcription factor binding [GO:0043425]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
P35123	UBP4_MOUSE	reviewed	962	adenosine receptor binding [GO:0031685]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]
Q8R5K2	UBP33_MOUSE	reviewed	909	cysteine-type endopeptidase activity [GO:0004197]; G protein-coupled receptor binding [GO:0001664]; Ral GTPase binding [GO:0017160]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; zinc ion binding [GO:0008270]
Q9CQU0	TXD12_MOUSE	reviewed	170	peptide disulfide oxidoreductase activity [GO:0015037]; protein-disulfide reductase (glutathione) activity [GO:0019153]
Q8K088	ZBTB6_MOUSE	reviewed	423	DNA binding [GO:0003677]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; metal ion binding [GO:0046872]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q9Z2B2	UCP5_MOUSE	reviewed	325	
Q9D534	ZC21B_MOUSE	reviewed	172	metal ion binding [GO:0046872]
Q9CX48	ZCH10_MOUSE	reviewed	178	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
P55144	TYRO3_MOUSE	reviewed	880	ATP binding [GO:0005524]; phosphatidylinositol 3-kinase binding [GO:0043548]; protein heterodimerization activity [GO:0046982]; protein tyrosine kinase activity [GO:0004713]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]
Q9CZ96	ZCRB1_MOUSE	reviewed	217	RNA binding [GO:0003723]; zinc ion binding [GO:0008270]
Q6PDD0	UD2A2_MOUSE	reviewed	528	glucuronosyltransferase activity [GO:0015020]; UDP-glycosyltransferase activity [GO:0008194]
Q6IR42	ZCPW1_MOUSE	reviewed	630	zinc ion binding [GO:0008270]
Q8BQQ1	ZDH14_MOUSE	reviewed	489	palmitoyltransferase activity [GO:0016409]; protein-cysteine S-palmitoyltransferase activity [GO:0019706]
Q91WU6	ZDHC7_MOUSE	reviewed	308	palmitoyltransferase activity [GO:0016409]; protein-cysteine S-palmitoyltransferase activity [GO:0019706]
Q62396	ZFP92_MOUSE	reviewed	488	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
Q99KE8	ZFP64_MOUSE	reviewed	643	metal ion binding [GO:0046872]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]
Q8R0J7	VP37B_MOUSE	reviewed	285	calcium-dependent protein binding [GO:0048306]
Q8CI71	VPS50_MOUSE	reviewed	964	SNARE binding [GO:0000149]
Q61412	VSX2_MOUSE	reviewed	361	sequence-specific DNA binding [GO:0043565]
P21614	VTDB_MOUSE	reviewed	476	actin binding [GO:0003779]; calcidiol binding [GO:1902118]; vitamin D binding [GO:0005499]; vitamin transmembrane transporter activity [GO:0090482]
Q8BGX1	PED1B_MOUSE	reviewed	433	
P53347	ONCM_MOUSE	reviewed	263	cytokine activity [GO:0005125]; growth factor activity [GO:0008083]; oncostatin-M receptor binding [GO:0005147]
Q80X73	PELO_MOUSE	reviewed	385	endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; ribosome binding [GO:0043022]
Q9JLV6	PNKP_MOUSE	reviewed	522	ATP binding [GO:0005524]; ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity [GO:0046404]; double-stranded DNA binding [GO:0003690]; nucleoside monophosphate kinase activity [GO:0050145]; polynucleotide 3'-phosphatase activity [GO:0046403]
Q8BUR9	MZT1_MOUSE	reviewed	78	
Q3UZY0	SFI1_MOUSE	reviewed	1216	phosphatase binding [GO:0019902]
Q8BYR8	S41A2_MOUSE	reviewed	573	divalent inorganic cation transmembrane transporter activity [GO:0072509]
Q9DA08	SGF29_MOUSE	reviewed	293	enzyme binding [GO:0019899]; methylated histone binding [GO:0035064]; protein N-terminus binding [GO:0047485]; RNA polymerase II transcription regulator recruiting activity [GO:0001135]
Q9QZ06	TOLIP_MOUSE	reviewed	274	interleukin-1, type I receptor binding [GO:0005150]; kinase binding [GO:0019900]; SUMO binding [GO:0032183]; Toll-like receptor binding [GO:0035325]; ubiquitin binding [GO:0043130]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase binding [GO:0031625]
Q9CQN3	TOM6_MOUSE	reviewed	74	
O88746	TOM1_MOUSE	reviewed	492	clathrin binding [GO:0030276]
E9Q8Q8	SACA6_MOUSE	reviewed	339	
O55242	SGMR1_MOUSE	reviewed	223	identical protein binding [GO:0042802]; opioid receptor activity [GO:0004985]; signaling receptor activity [GO:0038023]
Q9Z1F9	SAE2_MOUSE	reviewed	638	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein heterodimerization activity [GO:0046982]; small protein activating enzyme binding [GO:0044388]; SUMO activating enzyme activity [GO:0019948]; SUMO binding [GO:0032183]; transcription factor binding [GO:0008134]; transferase activity [GO:0016740]; ubiquitin-like protein conjugating enzyme binding [GO:0044390]
A7TZF3	SKIT4_MOUSE	reviewed	474	signaling receptor binding [GO:0005102]
Q9CYZ8	SSBP2_MOUSE	reviewed	361	single-stranded DNA binding [GO:0003697]
P60122	RUVB1_MOUSE	reviewed	456	3'-5' DNA helicase activity [GO:0043138]; 5'-3' DNA helicase activity [GO:0043139]; ADP binding [GO:0043531]; ATPase activity [GO:0016887]; ATPase binding [GO:0051117]; ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]; TBP-class protein binding [GO:0017025]; TFIID-class transcription factor complex binding [GO:0001094]; transcription coactivator activity [GO:0003713]
Q62419	SH3G1_MOUSE	reviewed	368	beta-1 adrenergic receptor binding [GO:0031697]; GTPase binding [GO:0051020]; identical protein binding [GO:0042802]; ion channel binding [GO:0044325]; lipid binding [GO:0008289]; phosphatase binding [GO:0019902]; protein C-terminus binding [GO:0008022]; SH3 domain binding [GO:0017124]
Q921I6	SH3B4_MOUSE	reviewed	962	GDP-dissociation inhibitor activity [GO:0005092]; identical protein binding [GO:0042802]; Ras GTPase binding [GO:0017016]
Q76I79	SSH1_MOUSE	reviewed	1042	actin binding [GO:0003779]; phosphoprotein phosphatase activity [GO:0004721]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; protein tyrosine phosphatase activity [GO:0004725]
Q0VE29	SAM12_MOUSE	reviewed	161	
Q6PD21	SHB_MOUSE	reviewed	503	phosphotyrosine residue binding [GO:0001784]; SH3/SH2 adaptor activity [GO:0005070]
Q8C0X2	SL9B1_MOUSE	reviewed	565	solute:proton antiporter activity [GO:0015299]
Q6UJY2	SL9C1_MOUSE	reviewed	1175	potassium:proton antiporter activity [GO:0015386]; sodium:proton antiporter activity [GO:0015385]
P98083	SHC1_MOUSE	reviewed	579	ephrin receptor binding [GO:0046875]; epidermal growth factor binding [GO:0048408]; epidermal growth factor receptor binding [GO:0005154]; identical protein binding [GO:0042802]; insulin-like growth factor receptor binding [GO:0005159]; insulin receptor binding [GO:0005158]; neurotrophin TRKA receptor binding [GO:0005168]; phosphoprotein binding [GO:0051219]; phosphotyrosine residue binding [GO:0001784]; protein-containing complex binding [GO:0044877]; protein kinase binding [GO:0019901]; protein phosphatase 2A binding [GO:0051721]; receptor tyrosine kinase binding [GO:0030971]
Q5U680	SAMC_MOUSE	reviewed	274	S-adenosyl-L-methionine transmembrane transporter activity [GO:0000095]
Q9ER41	TOR1B_MOUSE	reviewed	336	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; kinesin binding [GO:0019894]
Q8BJS4	SUN2_MOUSE	reviewed	731	identical protein binding [GO:0042802]; lamin binding [GO:0005521]; protein membrane anchor [GO:0043495]
P62702	RS4X_MOUSE	reviewed	263	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
P12246	SAMP_MOUSE	reviewed	224	calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; complement component C1q binding [GO:0001849]; identical protein binding [GO:0042802]; low-density lipoprotein particle binding [GO:0030169]; virion binding [GO:0046790]
Q8R086	SUOX_MOUSE	reviewed	546	heme binding [GO:0020037]; molybdenum ion binding [GO:0030151]; molybdopterin cofactor binding [GO:0043546]; sulfite oxidase activity [GO:0008482]
Q62277	SYPH_MOUSE	reviewed	314	cholesterol binding [GO:0015485]; identical protein binding [GO:0042802]; protein-containing complex binding [GO:0044877]; protein domain specific binding [GO:0019904]; SH2 domain binding [GO:0042169]; SNARE binding [GO:0000149]; syntaxin-1 binding [GO:0017075]
Q60648	SAP3_MOUSE	reviewed	193	beta-N-acetylgalactosaminidase activity [GO:0032428]; beta-N-acetylhexosaminidase activity [GO:0004563]; enzyme activator activity [GO:0008047]; lipid transporter activity [GO:0005319]; phospholipase activator activity [GO:0016004]
Q9EQJ0	TPC1_MOUSE	reviewed	817	identical protein binding [GO:0042802]; ligand-gated sodium channel activity [GO:0015280]; NAADP-sensitive calcium-release channel activity [GO:0072345]; phosphatidylinositol-3,5-bisphosphate binding [GO:0080025]; protein homodimerization activity [GO:0042803]; voltage-gated calcium channel activity [GO:0005245]; voltage-gated sodium channel activity [GO:0005248]
