Entry	Gene ontology (cellular component)
Q7SZS1	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q9DG10	mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]
A0A1D5NS60	nucleus [GO:0005634]
Q7ZUS4	cytoplasm [GO:0005737]
Q7SY52	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
A2BGT0	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q4V8W7	
A6H8I0	nucleus [GO:0005634]
Q6TEN6	cytosol [GO:0005829]; early endosome membrane [GO:0031901]; extrinsic component of endosome membrane [GO:0031313]; late endosome membrane [GO:0031902]
A0AUS0	
F1QC45	cilium [GO:0005929]; periciliary membrane compartment [GO:1990075]
Q7T3D0	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q4KMD3	U12-type spliceosomal complex [GO:0005689]
Q7ZUK7	nucleus [GO:0005634]
Q1LX51	nucleus [GO:0005634]
Q6PC24	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; integral component of Golgi membrane [GO:0030173]
Q52KB5	nucleoplasm [GO:0005654]
A0A0R4IDP3	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]
Q08BR4	chromosome [GO:0005694]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q6GMK6	integral component of plasma membrane [GO:0005887]
Q3KRG3	
Q6DH23	cytosol [GO:0005829]; endosome [GO:0005768]; retromer complex [GO:0030904]
Q7ZVM1	early endosome [GO:0005769]; WASH complex [GO:0071203]
Q6NYF1	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q6DG36	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q6PFT6	adherens junction [GO:0005912]; cell junction [GO:0030054]; integral component of membrane [GO:0016021]
A5PN43	endosome [GO:0005768]; endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]
Q9PTE6	Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]
Q1LYE3	nucleus [GO:0005634]
Q0P499	mitochondrial matrix [GO:0005759]
Q5BJD2	nuclear chromosome, telomeric region [GO:0000784]; nuclear inner membrane [GO:0005637]
Q6DEM5	mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]
Q6PBT7	inner mitochondrial membrane protein complex [GO:0098800]; integral component of membrane [GO:0016021]; matrix side of mitochondrial inner membrane [GO:0099617]; PAM complex, Tim23 associated import motor [GO:0001405]
Q0P436	integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]
A4FVI0	nucleus [GO:0005634]; Shu complex [GO:0097196]
E7EZI4	endoplasmic reticulum [GO:0005783]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q6TGS6	cytoplasm [GO:0005737]
Q504E7	
Q05AK9	
O57460	extracellular region [GO:0005576]
F1QMV3	cis-Golgi network [GO:0005801]; endoplasmic reticulum [GO:0005783]; trans-Golgi network [GO:0005802]; TRAPP complex [GO:0030008]
A0A193KX02	basolateral plasma membrane [GO:0016323]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]
Q7T3I0	cytoplasm [GO:0005737]; nucleus [GO:0005634]; postsynaptic membrane [GO:0045211]
Q6PC54	cytoplasm [GO:0005737]; membrane [GO:0016020]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; presynapse [GO:0098793]; SNARE complex [GO:0031201]; synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex [GO:0070032]
Q5TYP8	integral component of membrane [GO:0016021]
Q5QNP2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7T392	integral component of membrane [GO:0016021]
A7MCB7	
Q1RLX4	Golgi apparatus [GO:0005794]
Q6NUV0	cytoplasm [GO:0005737]
Q7ZT82	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6NUX8	cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; dendritic spine [GO:0043197]
Q6DGI0	dendrite [GO:0030425]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; neuronal cell body membrane [GO:0032809]; nucleus [GO:0005634]; perikaryon [GO:0043204]; synapse [GO:0045202]
P79732	ribonucleoside-diphosphate reductase complex [GO:0005971]
Q1LXI5	mitochondrial large ribosomal subunit [GO:0005762]
F1QLY4	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q5U3V7	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q6PH61	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q503N2	condensed chromosome kinetochore [GO:0000777]; Ndc80 complex [GO:0031262]; nucleus [GO:0005634]
Q7ZW47	microtubule [GO:0005874]
Q8JHJ1	cytosolic large ribosomal subunit [GO:0022625]
A0A0G2KQY6	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; early endosome membrane [GO:0031901]; integral component of plasma membrane [GO:0005887]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]
Q4V9P0	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q6DHI5	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
B3DHW5	AMPA glutamate receptor complex [GO:0032281]; dendritic spine membrane [GO:0032591]; ionotropic glutamate receptor complex [GO:0008328]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q7SYJ9	
Q08CG9	integral component of membrane [GO:0016021]
Q5RGP9	
Q5TZA3	integral component of membrane [GO:0016021]
A5D6V4	ciliary membrane [GO:0060170]; ciliary transition zone [GO:0035869]; integral component of membrane [GO:0016021]; MKS complex [GO:0036038]
E7FDW8	cytoplasm [GO:0005737]; ribonucleoprotein granule [GO:0035770]
Q9DGH0	extracellular space [GO:0005615]
Q1L8P7	collagen-containing extracellular matrix [GO:0062023]
Q6DGM1	
Q568F6	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q7ZVJ6	cytoplasm [GO:0005737]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q6P3H7	CAF-1 complex [GO:0033186]; ESC/E(Z) complex [GO:0035098]; nucleus [GO:0005634]
A5WW21	endomembrane system [GO:0012505]; perinuclear region of cytoplasm [GO:0048471]
Q6DHR3	
Q6DHE8	cytoplasm [GO:0005737]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
Q6PHD9	cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]
Q08CD5	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q7ZVT3	centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; deuterosome [GO:0098536]
Q6PEH9	integral component of plasma membrane [GO:0005887]
Q7SXS7	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]
Q5XIY4	mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]
Q1LVE8	nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]
Q5PNP1	dendrite [GO:0030425]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]
Q7T2V2	cytoplasm [GO:0005737]
B3DFW5	integral component of membrane [GO:0016021]; mitochondrial intermembrane space [GO:0005758]; mitochondrial outer membrane [GO:0005741]; mitochondrial respirasome [GO:0005746]
Q7SY21	Ada2/Gcn5/Ada3 transcription activator complex [GO:0005671]; SAGA complex [GO:0000124]
Q6DGZ3	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; THO complex part of transcription export complex [GO:0000445]
Q5XIY2	integral component of membrane [GO:0016021]
O73792	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
O73791	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; focal adhesion [GO:0005925]; integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
Q568N3	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
Q7T316	ciliary membrane [GO:0060170]; ciliary transition zone [GO:0035869]; integral component of membrane [GO:0016021]; MKS complex [GO:0036038]
Q90XG0	cytosol [GO:0005829]
Q7T364	cytoplasm [GO:0005737]
Q5D018	cytoplasm [GO:0005737]; exon-exon junction complex [GO:0035145]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006]
Q6DBW1	
Q7ZTZ2	cytosolic large ribosomal subunit [GO:0022625]; nucleolus [GO:0005730]
Q7ZUH5	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
Q6PG31	ASAP complex [GO:0061574]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]
B0S5Y3	integral component of plasma membrane [GO:0005887]
Q66HX0	integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]
Q1LVQ2	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q568W0	cytoplasm [GO:0005737]
Q98SV0	extracellular region [GO:0005576]
Q502E5	integral component of membrane [GO:0016021]
Q2Z1R2	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q1LVS8	integral component of membrane [GO:0016021]
Q1RLU8	integral component of membrane [GO:0016021]
A4IG42	plasma membrane [GO:0005886]
L7VG99	integral component of membrane [GO:0016021]
Q32PK2	autophagosome membrane [GO:0000421]; endosome membrane [GO:0010008]; integral component of plasma membrane [GO:0005887]; lysosome [GO:0005764]
A7MBS7	cell projection [GO:0042995]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A4QP75	
Q4KM14	cytosol [GO:0005829]; nucleus [GO:0005634]
Q7ZU45	cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
Q7SXF2	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6PHK6	nucleus [GO:0005634]
Q6DH94	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; ubiquitin ligase complex [GO:0000151]
Q803C1	chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]; ubiquitin ligase complex [GO:0000151]
Q0P442	integral component of membrane [GO:0016021]
A4IGH2	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q5RH95	endoplasmic reticulum membrane [GO:0005789]
Q498Z6	mitochondrial small ribosomal subunit [GO:0005763]; ribosome [GO:0005840]
P62084	cytosolic small ribosomal subunit [GO:0022627]; small-subunit processome [GO:0032040]
Q6PBV4	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O42358	nucleus [GO:0005634]
Q5U3I0	integral component of membrane [GO:0016021]; SAM complex [GO:0001401]
Q6DHR0	cytosol [GO:0005829]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]
Q6NYG6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6IWL4	cytoplasm [GO:0005737]
F1QFU0	integral component of plasma membrane [GO:0005887]; stereocilium bundle [GO:0032421]
Q7ZU42	cytoplasm [GO:0005737]; nucleolus [GO:0005730]
Q49GP3	cytoplasm [GO:0005737]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; rough endoplasmic reticulum membrane [GO:0030867]
A0JMP0	cytosol [GO:0005829]
Q1L8I0	nucleus [GO:0005634]
Q6DG91	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
A0A0R4I9Y1	cytosol [GO:0005829]; nucleolus [GO:0005730]
Q6P104	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q4KMI4	cytoplasmic microtubule [GO:0005881]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum tubular network [GO:0071782]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q90Z10	cytosolic large ribosomal subunit [GO:0022625]
Q7SYD5	COPII-coated ER to Golgi transport vesicle [GO:0030134]; COPII vesicle coat [GO:0030127]; endoplasmic reticulum exit site [GO:0070971]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]
Q9I8K8	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q0P4A7	plasma membrane [GO:0005886]; presynapse [GO:0098793]; SNARE complex [GO:0031201]
Q4VBI7	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
A4IG62	mitochondrial degradosome [GO:0045025]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q6P036	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q5BKW8	integral component of membrane [GO:0016021]
A7YY07	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P-body [GO:0000932]
Q7ZV80	Cajal body [GO:0015030]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; spliceosomal complex [GO:0005681]
Q803A7	cytoplasm [GO:0005737]
Q1LX29	chromosome, telomeric region [GO:0000781]; nuclear chromosome, telomeric region [GO:0000784]; nuclear inner membrane [GO:0005637]
Q7ZVW1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A4QP73	mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]
A1A5Y5	
Q1ECV4	axoneme [GO:0005930]; cilium [GO:0005929]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]
Q9DDJ0	nucleus [GO:0005634]
F1R4U0	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q8AXB3	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
Q8JFQ2	nucleus [GO:0005634]
A4FVJ7	nucleoplasm [GO:0005654]
Q642H9	cytosolic small ribosomal subunit [GO:0022627]
P62247	cytosolic small ribosomal subunit [GO:0022627]
O42357	nucleus [GO:0005634]
A1L244	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-plasma membrane contact site [GO:0140268]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q7SXP0	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; melanosome [GO:0042470]; SNARE complex [GO:0031201]
Q0P410	nucleolus [GO:0005730]
Q498P2	mitochondrial small ribosomal subunit [GO:0005763]
A2SWM2	endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7ZVC9	
Q6PUR7	cytoplasm [GO:0005737]; guanyl-nucleotide exchange factor complex [GO:0032045]; nucleus [GO:0005634]
Q32PP9	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q7ZU99	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]
F1R237	chromatoid body [GO:0033391]; germ plasm [GO:0060293]; mitochondrial cloud [GO:0032019]; P granule [GO:0043186]
Q7SZE8	cytoplasm [GO:0005737]
Q08C92	
Q502A3	
Q7T347	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
Q6PC14	cytosolic large ribosomal subunit [GO:0022625]
Q6P0V6	cytosolic large ribosomal subunit [GO:0022625]
Q6PC62	cytosol [GO:0005829]; trans-Golgi network transport vesicle [GO:0030140]
A5PLC9	integral component of membrane [GO:0016021]
Q6PC19	cytoplasm [GO:0005737]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]
Q32PR0	integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]
Q5XJ57	nucleus [GO:0005634]; tRNA methyltransferase complex [GO:0043527]
Q503I2	chromatin [GO:0000785]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]
Q6P132	
Q503H1	cytosol [GO:0005829]; nucleus [GO:0005634]
Q6DG60	cytoplasm [GO:0005737]; nucleus [GO:0005634]
F1QJX5	cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151]
Q8JHI3	ciliary membrane [GO:0060170]; cilium [GO:0005929]; motile cilium [GO:0031514]; non-motile cilium [GO:0097730]
P61799	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6P0E7	nucleus [GO:0005634]
F1QW93	nucleus [GO:0005634]
A0JMQ0	nucleoplasm [GO:0005654]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]
P0CF95	centrosome [GO:0005813]; cytoplasm [GO:0005737]
Q5XFY4	
Q6NZT2	
Q1LV50	chromosome, centromeric region [GO:0000775]; nucleus [GO:0005634]
A1A5H6	CCR4-NOT complex [GO:0030014]; CCR4-NOT core complex [GO:0030015]; nucleus [GO:0005634]; P-body [GO:0000932]
P0C8Y2	endoplasmic reticulum [GO:0005783]; lipid droplet [GO:0005811]
Q567E6	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q68EH9	Cul4A-RING E3 ubiquitin ligase complex [GO:0031464]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q1L8F4	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q7SY10	integral component of membrane [GO:0016021]
Q5CZV0	integral component of membrane [GO:0016021]
Q9W6H5	nucleus [GO:0005634]
Q4V908	anaphase-promoting complex [GO:0005680]; nucleus [GO:0005634]
Q7SYM0	cytosol [GO:0005829]
Q66L58	endosome membrane [GO:0010008]; extrinsic component of vacuolar membrane [GO:0000306]; PAS complex [GO:0070772]; vacuolar membrane [GO:0005774]
Q1L8J7	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
A2RV29	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q568E2	nucleus [GO:0005634]
Q6P0I6	chromosome [GO:0005694]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
F1QJF4	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q5RGL7	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9I9K7	nucleus [GO:0005634]
Q5U378	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
A8WGS4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6AZA0	mitochondrion [GO:0005739]
Q6DHN3	integral component of membrane [GO:0016021]
Q0D285	integral component of membrane [GO:0016021]
Q1LUA6	cytoplasm [GO:0005737]
Q6GMI9	cytoplasm [GO:0005737]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q6PFM9	late endosome [GO:0005770]; lysosome [GO:0005764]; nucleus [GO:0005634]
P43446	extracellular space [GO:0005615]
Q9W6F9	cell surface [GO:0009986]; extracellular region [GO:0005576]
Q6PBK3	cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosolic small ribosomal subunit [GO:0022627]; polysomal ribosome [GO:0042788]
Q6NZS4	cytoplasm [GO:0005737]; nucleus [GO:0005634]; tRNA-splicing ligase complex [GO:0072669]
Q502K2	nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q7ZWG9	cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear inner membrane [GO:0005637]; nuclear outer membrane [GO:0005640]
Q802F2	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
