Entry	Gene ontology (cellular component)
Q02159	cytosol [GO:0005829]; Doa10p ubiquitin ligase complex [GO:0000837]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Hrd1p ubiquitin ligase ERAD-L complex [GO:0000839]
P20795	CORVET complex [GO:0033263]; cytosol [GO:0005829]; fungal-type vacuole [GO:0000324]; fungal-type vacuole membrane [GO:0000329]; HOPS complex [GO:0030897]; lysosome [GO:0005764]
P39904	cytoskeleton [GO:0005856]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; GARP complex [GO:0000938]; Golgi apparatus [GO:0005794]
Q12045	cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; nucleus [GO:0005634]; spindle pole body [GO:0005816]
Q04301	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]
P53241	cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; intrinsic component of membrane [GO:0031224]; plasma membrane [GO:0005886]
P40463	cytoplasm [GO:0005737]
Q12241	endomembrane system [GO:0012505]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
P40498	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small-subunit processome [GO:0032040]
P53962	cytosol [GO:0005829]; nucleus [GO:0005634]
P47188	
P0C5N6	
P40028	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P47157	
P53213	
P53960	cytoplasm [GO:0005737]
P47174	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q12085	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
P53272	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P32475	
P53302	
P32804	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]
P0CX20	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P54786	cell septum [GO:0030428]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]
P50875	SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]
Q03770	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P16965	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
P32917	cytoplasm [GO:0005737]; mating projection tip [GO:0043332]; mating projection tip membrane [GO:0070867]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P15625	cytoplasm [GO:0005737]; cytosol [GO:0005829]; phenylalanine-tRNA ligase complex [GO:0009328]
P12612	chaperonin-containing T-complex [GO:0005832]; plasma membrane [GO:0005886]
Q12328	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]
P34111	mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; transcription factor TFIIIC complex [GO:0000127]
Q06177	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P53283	cell periphery [GO:0071944]; fungal-type vacuole membrane [GO:0000329]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P23644	cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; mitochondrial outer membrane [GO:0005741]; mitochondrial outer membrane translocase complex [GO:0005742]; mitochondrion [GO:0005739]; pore complex [GO:0046930]
P38426	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q08960	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
P38254	cytoplasm [GO:0005737]; P-body [GO:0000932]
P38067	cytoplasm [GO:0005737]
Q12220	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]
Q92331	cytosol [GO:0005829]; endosome [GO:0005768]; endosome membrane [GO:0010008]; Golgi membrane [GO:0000139]; retromer, tubulation complex [GO:0030905]; retromer complex [GO:0030904]
P22203	fungal-type vacuole membrane [GO:0000329]; vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]
Q04602	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]
P23642	alpha-1,6-mannosyltransferase complex [GO:0000136]; endoplasmic reticulum membrane [GO:0005789]
P38239	
P38081	cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; mitochondrial intermembrane space [GO:0005758]
P32788	nucleus [GO:0005634]
P38178	
A0A023PXA5	
Q8TGR8	
O13511	integral component of membrane [GO:0016021]
P25608	
P25349	cell periphery [GO:0071944]; cytoplasm [GO:0005737]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q07438	
P39989	
P25629	
Q12257	polysome [GO:0005844]
Q03494	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
P40102	
P0CX16	
A0A023PYD3	
Q8TGQ5	
Q8TGP2	
Q8TGR3	integral component of membrane [GO:0016021]
P0C0V2	
A0A023PYE9	
Q8TGK5	integral component of membrane [GO:0016021]
P0C5M4	
A0A023PZB8	integral component of membrane [GO:0016021]
P38354	
A0A023PZE8	
Q02590	
P40097	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P39999	cytoplasm [GO:0005737]
P34249	
O13556	
P0CY00	integral component of membrane [GO:0016021]
Q02754	cytoplasm [GO:0005737]
P39532	integral component of membrane [GO:0016021]
P53828	
Q8TGK8	
Q12139	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q03083	
Q08270	
Q04223	
A0A023PYJ4	
P0CX73	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
Q3E760	integral component of membrane [GO:0016021]
A0A023PZL2	integral component of membrane [GO:0016021]
P36158	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]
Q6B0X2	integral component of membrane [GO:0016021]
P47038	
Q12177	cytoplasm [GO:0005737]
Q04897	
Q12523	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8TGL4	
O13569	
A0A023PZH9	
P36019	cytosol [GO:0005829]; endomembrane system [GO:0012505]; late endosome [GO:0005770]; plasma membrane [GO:0005886]
P38740	cell periphery [GO:0071944]; integral component of membrane [GO:0016021]
P38763	endomembrane system [GO:0012505]
A0A023PXM7	integral component of membrane [GO:0016021]
P40483	cytoplasm [GO:0005737]
A0A023PXM2	
P40572	
Q3E7Y9	
O13537	integral component of membrane [GO:0016021]
P39971	
Q12496	cytoplasm [GO:0005737]
Q8TGN3	
P53265	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P53293	integral component of membrane [GO:0016021]; peroxisome [GO:0005777]
Q99176	endosome [GO:0005768]; ESCRT I complex [GO:0000813]; intracellular membrane-bounded organelle [GO:0043231]; late endosome membrane [GO:0031902]; nucleus [GO:0005634]
P38858	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38324	nucleus [GO:0005634]; Slx1-Slx4 complex [GO:0033557]
P46950	cell periphery [GO:0071944]; fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q06707	nucleus [GO:0005634]; Swr1 complex [GO:0000812]
P38960	CST complex [GO:1990879]
P54000	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
P41544	cytosol [GO:0005829]; integral component of Golgi membrane [GO:0030173]; trans-Golgi network [GO:0005802]
P47988	cell cortex of cell tip [GO:0051285]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P53904	cytoplasm [GO:0005737]; microtubule plus-end [GO:0035371]; nucleus [GO:0005634]
Q06510	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P39515	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]
P49957	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P20049	cytoplasm [GO:0005737]
P29340	nucleus [GO:0005634]; peroxisome [GO:0005777]
P40554	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P39538	cytoplasm [GO:0005737]; nuclear replication fork [GO:0043596]; nucleus [GO:0005634]
Q12132	nucleus [GO:0005634]
Q12208	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q06078	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]
Q05946	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]
P39967	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P48412	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]; polysome [GO:0005844]
Q03308	CORVET complex [GO:0033263]; cytosol [GO:0005829]; endosome [GO:0005768]; fungal-type vacuole membrane [GO:0000329]; HOPS complex [GO:0030897]
Q12206	cytosol [GO:0005829]; nucleus [GO:0005634]
Q12416	cytoplasm [GO:0005737]; nucleus [GO:0005634]; SBF transcription complex [GO:0033309]
P25361	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; mating projection tip [GO:0043332]
Q07793	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q12394	integral component of membrane [GO:0016021]
P0C5E0	integral component of membrane [GO:0016021]
Q12472	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q3E789	
Q05510	
Q8TGR5	
Q04033	fungal-type vacuole [GO:0000324]
A0A023PXJ7	integral component of membrane [GO:0016021]
P38299	
Q8TGU6	
Q8TGR4	
P87261	
Q12266	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
P0C5L3	
P39548	endoplasmic reticulum [GO:0005783]; fungal-type vacuole membrane [GO:0000329]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O13519	
P36138	cytoplasm [GO:0005737]
Q99395	cytoplasm [GO:0005737]
P35733	
Q3E7A6	mitochondrion [GO:0005739]
O13518	integral component of membrane [GO:0016021]
P32329	anchored component of plasma membrane [GO:0046658]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]
O13567	integral component of membrane [GO:0016021]
Q08259	
P0C2I8	cytoplasm [GO:0005737]; retrotransposon nucleocapsid [GO:0000943]
A0A023PXG7	integral component of membrane [GO:0016021]
Q08486	
P0CL40	integral component of membrane [GO:0016021]
Q04116	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q07738	endoplasmic reticulum [GO:0005783]
P0C5B8	integral component of membrane [GO:0016021]
P53736	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P53967	
A0A023PZE9	
P47098	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
P0C5N5	
Q99345	
P0CL25	
Q3E7B9	integral component of membrane [GO:0016021]
Q08222	
Q3E817	
Q8TGT9	integral component of membrane [GO:0016021]
P53273	fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]
P47066	
Q12149	nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P38781	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; RSC-type complex [GO:0016586]
Q02206	RSC-type complex [GO:0016586]
P40063	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P17121	cell cortex [GO:0005938]; cytoskeleton [GO:0005856]
Q03940	ASTRA complex [GO:0070209]; Ino80 complex [GO:0031011]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]; R2TP complex [GO:0097255]; Swr1 complex [GO:0000812]
P03878	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex IV [GO:0005751]; mitochondrion [GO:0005739]
P36024	CoA-synthesizing protein complex [GO:1990143]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; phosphopantothenoylcysteine decarboxylase complex [GO:0071513]
P36068	cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P39707	endomembrane system [GO:0012505]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; tRNA-intron endonuclease complex [GO:0000214]
Q12507	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P35735	cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; lysosome [GO:0005764]; plasma membrane [GO:0005886]
P29478	signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
P40482	COPII vesicle coat [GO:0030127]; endoplasmic reticulum membrane [GO:0005789]; fungal-type vacuole membrane [GO:0000329]; Golgi membrane [GO:0000139]
Q03029	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; prospore membrane [GO:0005628]
Q04438	
P23624	condensed nuclear chromosome, centromeric region [GO:0000780]; meiotic spindle [GO:0072687]; nucleus [GO:0005634]
Q12267	cytoplasm [GO:0005737]; nuclear condensin complex [GO:0000799]; nucleus [GO:0005634]
P38989	mitochondrion [GO:0005739]; nuclear condensin complex [GO:0000799]
P22082	nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
P18480	cytosol [GO:0005829]; nucleus [GO:0005634]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514]
P32364	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; microtubule [GO:0005874]
Q04629	actin cortical patch [GO:0030479]; actin filament bundle [GO:0032432]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; nuclear outer membrane-endoplasmic reticulum membrane network [GO:0042175]
P38123	chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188]
P36085	Sin3-type complex [GO:0070822]
Q00947	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P53598	mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; succinate-CoA ligase complex (ADP-forming) [GO:0009361]
Q06525	nucleus [GO:0005634]; prespliceosome [GO:0071010]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
P32861	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; plasma membrane [GO:0005886]
Q12151	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; membrane [GO:0016020]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
P53146	endoplasmic reticulum [GO:0005783]; integral component of cytoplasmic side of endoplasmic reticulum membrane [GO:0071458]; SNARE complex [GO:0031201]
P40343	endosome [GO:0005768]; endosome membrane [GO:0010008]; ESCRT-0 complex [GO:0033565]; protein-containing complex [GO:0032991]; vacuolar membrane [GO:0005774]
P23968	integral component of membrane [GO:0016021]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]
P40055	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]; small-subunit processome [GO:0032040]
P87012	cytoplasm [GO:0005737]
P34224	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P38190	integral component of membrane [GO:0016021]
P38184	
Q8J0M4	
P25562	
Q12491	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q08976	
Q2V2P2	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
P35736	eisosome [GO:0032126]; membrane raft [GO:0045121]
Q06089	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q12010	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; fungal-type vacuole membrane [GO:0000329]; integral component of fungal-type vacuolar membrane [GO:0071627]; integral component of membrane [GO:0016021]
Q12249	integral component of membrane [GO:0016021]
Q03263	cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q8TGS4	
P0C5P6	
P47053	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q99401	integral component of membrane [GO:0016021]
P0CX63	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]
Q08504	
Q45U48	
P47115	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P0CX96	integral component of membrane [GO:0016021]
P53229	integral component of membrane [GO:0016021]
P53278	cytoplasm [GO:0005737]; eisosome [GO:0032126]
P53282	integral component of membrane [GO:0016021]
P53287	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q3E786	
P42900	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]
P50278	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q00772	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mating projection tip [GO:0043332]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P53852	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
P36104	chromosome, telomeric region [GO:0000781]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; Set1C/COMPASS complex [GO:0048188]
